ID|USER|TARGET|MENTION|POLARITY|pcc|INFO|MESSAGE|PROCESSED|
209012398194040000|Teste|player|1840|0|1|; sentiTokens:; score:0;|@Sunkgyu GOALLLLL NANI SCORED YO|<USER> goalllll nani scored yo|
209012402560307000|Teste|player|1840|1|1|; sentiTokens:golo(1) bom(1) ; score:2;|Bom golo do Nani, bom golo mesmo.|bom golo do nani, bom golo mesmo.|
209012403394977000|Teste|player|1840|0|1|; sentiTokens:; score:0;|GOLOOOO !! NANI .|goloooo !! nani .|
209012387016216000|Teste|player|1840|0|1|; sentiTokens:; score:0;|Boa nani!|boa nani!|
209012419157176000|Teste|player|1840|0|1|; sentiTokens:; score:0;|Goooolo NANI|goooolo nani|
209012426996326000|Teste|player|1840|1|1|>>Positive Interjection:  gggooollllloooo!!!!|RT @DiogoCMoreira: GGGOOOLLLLLOOOO!!!! NANI|rt <USER> gggooollllloooo!!!! nani|
209012426669166000|Teste|player|1840|0|1|; sentiTokens:; score:0;|GOLOOOOOOO Nani *-* Estava a ver que não caralhooooo !|golooooooo nani *-* estava a ver que não caralhooooo !|
209012443958091000|Teste|player|1840|1|1|; sentiTokens:boa(1) ; score:1;|#euro2012 #por17 +++++ boa nani http://t.co/MOOGWcvB|#euro2012 #por17 +++++ boa nani <URL>|
209012441814802000|Teste|player|1840|1|1|>>Positive Interjection: goal!!!|GOAL!!! NANI!!! Portugal!!!|goal!!! nani!!! portugal!!!|
209012450224390000|Teste|player|1840|1|1|>>Positive Interjection: gooollllooo!|GOOOLLLLOOO! Portugal (Nani)|gooollllooo! portugal (nani)|
209012460705943000|Teste|player|1840|0|1|; sentiTokens:; score:0;|GOLO C******!! Finlamente! NANI *-*|golo c******!! finlamente! nani *-*|
209012463780380000|Teste|player|1840|1|1|>>Positive Interjection: goloooooo!|GOLOOOOOO! Meu Nani! *-* #euro2012|goloooooo! meu nani! *-* #euro2012|
209012470390591000|Teste|player|1840|0|1|; sentiTokens:; score:0;|JA LA MORA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! NANI!!!!!|ja la mora!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! nani!!!!!|
209012471179116000|Teste|player|1840|0|1|; sentiTokens:; score:0;|Golo de #Nani 1-2 #Portugal|golo de #nani 1-2 #portugal|
209012478896652000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012486349914000|Teste|player|1840|1|1|>>Smiley:  :)|Portugal 0-1 Turkey   GOLOOOOOOOOOOOOO do Nani!!!!!   :)|portugal 0-1 turkey   golooooooooooooo do nani!!!!!   :)|
209012496147812000|Teste|player|1840|0|1|; sentiTokens:grande(0) ; score:0;|GOLOOOOOOOOOOOOOOOOOOOO, grande Nani!|goloooooooooooooooooooo, grande nani!|
209012507354996000|Teste|player|1840|0|1|; sentiTokens:; score:0;|Goooooolo Nani! Vaaaaamos q faltam mais 2! #ForçaPortugal|goooooolo nani! vaaaaamos q faltam mais 2! #forçaportugal|
209012511339585000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012515496132000|Teste|player|1840|1|1|; sentiTokens:golo(1) ; score:1;|grande golo nani|grande golo nani|
209012515810721000|Teste|player|1840|0|1|; sentiTokens:; score:0;|O NANI NUNCA ME DESILUDE !|o nani nunca me desilude !|
209012519073890000|Teste|player|1840|0|0|; sentiTokens:mérito(-1) golo(1) ; score:0;|@kamponez Este golo do Nani é mérito do Simão Sabrosa.|<USER> este golo do nani é mérito do simão_sabrosa.|
209012526162247000|Teste|player|1840|1|1|>>Smiley:  :D|GOOOOOOOOOOOOOAL NANI. #PORTUGAL :D|goooooooooooooal nani. #portugal :d|
209012528003559000|Teste|player|1840|1|1|; sentiTokens:bem colocado(1) ; score:1;|Belo remate do Nani, muito bem colocado|belo remate do nani, muito bem colocado|
209012527764480000|Teste|player|1840|0|1|; sentiTokens:; score:0;|GOLO C******!! Finalmente! NANI *-*|golo c******!! finalmente! nani *-*|
209012538690641000|Teste|player|1840|0|1|; sentiTokens:; score:0;|tinha de ser o nani|tinha de ser o nani|
209012540372549000|Teste|player|1840|0|1|; sentiTokens:; score:0;|RT @leehoewon: @Sunkgyu GOALLLLL NANI SCORED YO|rt <USER>  <USER> goalllll nani scored yo|
209012545263120000|Teste|player|1840|-1|1|; sentiTokens:dificil(-1) obrigada(-1) ; score:-2;|CARALHO tava dificil de la chegar! obrigada nani|caralho tava dificil de la chegar! obrigada nani|
209012548605984000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012560584904000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012553366511000|Teste|player|1840|1|1|>>Smiley:  :D|GOOLLLOOOOOOOOO #Portugal eheheh Nani :D|goolllooooooooo #portugal eheheh nani :d|
209012567283208000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012595087253000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012603807203000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012503466881000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209012625038782000|Teste|player|1840|0|1|; sentiTokens:; score:0;|VALHA-NOS S. NANI!|valha-nos s. nani!|
209012634912174000|Teste|player|1840|1|1|>>Smiley:  :)|Portugal 1-2 Turkey GOLOOOOOOOOOOOOOO do Nani!!!  :)|portugal 1-2 turkey goloooooooooooooo do nani!!!  :)|
209012652389834000|Teste|player|1840|0|0|; sentiTokens:agradecer(0) ; score:0;|Golo nani, podem começar a agradecer à Academia.|golo nani, podem começar a agradecer à academia.|
209012657502699000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Um deles é o Nani...|um deles é o nani...|
209020077176127000|Teste|player|1840|-1|1|; sentiTokens:mau(-1) ; score:-1;|Melhor jogador até ao momento,ou o menos mau, Nani.|melhor jogador até ao momento,ou o menos mau, nani.|
209019961216221000|Teste|player|1840|1|-1|; sentiTokens:homem do jogo(1) ; score:1;|Ouvi bem? Nani homem do jogo?|ouvi bem? nani homem_do_jogo?|
209026792936308000|Teste|player|1840|0|0|; sentiTokens:; score:0;|nao surprenderia nada, mts jogadores como o nani, vristiano, manuel fernandes ficaram com aquele fisico á custa da GH!|nao surprenderia nada, mts jogadores como o nani, vristiano, manuel_fernandes ficaram com aquele fisico á custa da gh!|
208997411648057000|Teste|player|1840|0|0|; sentiTokens:veloso(0) ; score:0;|RT @portugoaldotnet: Portugal XI: Patrício, Lopes, Bruno Alves, Pepe, Coentrão, Veloso, Meireles, Moutinho, Ronaldo, Almeida, Nani|rt <USER> portugal xi: patrício, lopes, bruno_alves, pepe, coentrão, veloso, meireles, moutinho, ronaldo, almeida, nani|
208999116951396000|Teste|player|1840|1|1|; sentiTokens:são(1) lindos(1) ; score:2;|CARREGA PORTUGAL!!!!! MEUS MENINOS SÃO TÃO LINDOS!!! MEU CRISTIANO, NANI, COENTRÃO, MIGUEL «3 Portugal vs Turkey|carrega portugal!!!!! meus meninos são tão lindos!!! meu cristiano, nani, coentrão, miguel «3 portugal vs turkey|
209041212584370000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|[VISAO]: Euro2012: Médico da seleção portuguesa otimista na recuperação de Nani:  http://t.co/wVXtknmt|[visao]: euro2012: médico_da_seleção portuguesa otimista na recuperação de nani:  <URL>|
209047490023014000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|Médico da seleção portuguesa otimista na recuperação de Nani  (http://t.co/U7dadInF)|médico da seleção portuguesa otimista na recuperação de nani   <URL>|
209046941902979000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|Seleção: Nani recuperável para a Alemanha  Camisola 17 da Seleção Nacional sofreu um traumatismo no pé direito,... http://t.co/JUySqcFr|seleção: nani recuperável para a alemanha  camisola 17 da seleção_nacional sofreu um traumatismo no pé direito,... <URL>|
209039151700516000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Péssimo RT @Renascenca Nani em dúvida para o jogo da Alemanha http://t.co/PtBjjnhT|péssimo rt <USER> nani em dúvida para o jogo da alemanha <URL>|
209039246600835000|Teste|player|1840|0|0|; sentiTokens:duvida(0) ; score:0;|Porra, Nani em duvida para jogo com Alemanha|porra, nani em duvida para jogo com alemanha|
209039320735162000|Teste|player|1840|0|0|; sentiTokens:; score:0;|que fizeram ao moço ?RT @Renascenca: Nani em dúvida para o jogo da Alemanha http://t.co/M5i6uG6S|que fizeram ao moço ?rt <USER> nani em dúvida para o jogo da alemanha <URL>|
209045904416710000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|RT @maisfutebol_iol: Seleção: Nani recuperável para a Alemanha: Camisola 17 da Seleção Nacional sofreu um traumatismo no pé direito, ... ...|rt <USER> seleção: nani recuperável para a alemanha: camisola 17 da seleção_nacional sofreu um traumatismo no pé direito, ... ...|
209046151117283000|Teste|player|1840|0|-1|; sentiTokens:melhores(0) ; score:0;|Humildade precisa-se. Nani: «Eu e Ronaldo somos os melhores extremos do Mundo» :: zerozero.pt: http://t.co/fLjW6EgD|humildade precisa-se. nani: «eu e ronaldo somos os melhores extremos do mundo» :: zerozero.pt: <URL>|
209045774259068000|Teste|player|1840|1|0|; sentiTokens:golo(1) ; score:1;|“Situação de Nani não é preocupante”, diz o médico da selecção: Nani marcou o único golo de Portugal frente à Tu... http://t.co/HjTh4mio|“situação de nani não é preocupante”, diz o médico da selecção: nani marcou o único golo de portugal frente à tu... <URL>|
209039991215632000|Teste|player|1840|0|0|; sentiTokens:autogolo(-1) golo(1) ; score:0;|Portugal-Turquia, 1-3 (resultado final) - Umut Bulut bisou pelos turcos e Pepe apontou um autogolo; Nani fez o golo ... http://t.co/1glZ5EiN|portugal-turquia, 1-3 (resultado final) - umut bulut bisou pelos turcos e pepe apontou um autogolo; nani fez o golo ... <URL>|
209040134971211000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Desporto - Nani e Moutinho «não inspiram muitos cuidados»:   Sem alarmes por Nani. O extremo português saiu ante... http://t.co/1V0RuLew|desporto - nani e moutinho «não inspiram muitos cuidados»:   sem alarmes por nani. o extremo_português saiu ante... <URL>|
209048071219326000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#FootballersILove Nuri Sahin, Wilshere, D. Silva, Nasri, Aguero, Nani, Moutinho, Hamsik eeeeeee CRRRRIISTIANO RONALDO claro|#footballersilove nuri_sahin, wilshere, d. silva, nasri, aguero, nani, moutinho, hamsik eeeeeee crrrriistiano ronaldo claro|
209052987006521000|Teste|player|1840|0|0|; sentiTokens:grande(0) falhada(-1) golo(1) ; score:0;|Número redondo assinalado por grande penalidade falhada pelo capitão: Seleção: 12º golo para Nani no 90º jogo de... http://t.co/2zmApS9l|número redondo assinalado por grande penalidade falhada pelo capitão: seleção: 12º golo para nani no 90º jogo de... <URL>|
209053396605468000|Teste|player|1840|0|0|; sentiTokens:golo(1) falhada(-1) grande(0) ; score:0;|Seleção: 12º golo para Nani no 90º jogo de Ronaldo: Número redondo assinalado por grande penalidade falhada pelo... http://t.co/DpMAse79|seleção: 12º golo para nani no 90º jogo de ronaldo: número redondo assinalado por grande penalidade falhada pelo... <URL>|
209053407238033000|Teste|player|1840|1|0|; sentiTokens:golo(1) grande(0) ; score:1;|[+Futebol] Seleção: 12º golo para Nani no 90º jogo de Ronaldo: Número redondo assinalado por grande penalidade f... http://t.co/wnrsvIvb|[+futebol] seleção: 12º golo para nani no 90º jogo de ronaldo: número redondo assinalado por grande penalidade f... <URL>|
209045571737104000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|RT @maisfutebol_iol: Seleção: Nani recuperável para a Alemanha: Camisola 17 da Seleção Nacional sofreu um traumatismo no pé direito, ... ...|rt <USER> seleção: nani recuperável para a alemanha: camisola 17 da seleção_nacional sofreu um traumatismo no pé direito, ... ...|
209045203192004000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|Extremo sofreu traumatismo no pé direito: Seleção: Nani recuperável para a Alemanha http://t.co/NxOISmlE|extremo sofreu traumatismo no pé direito: seleção: nani recuperável para a alemanha <URL>|
209045293935771000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|Seleção: Nani recuperável para a Alemanha: Camisola 17 da Seleção Nacional sofreu um traumatismo no pé direito, ... http://t.co/5W2qLyzD|seleção: nani recuperável para a alemanha: camisola 17 da seleção_nacional sofreu um traumatismo no pé direito, ... <URL>|
209045314517204000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|[+Futebol] Seleção: Nani recuperável para a Alemanha: Camisola 17 da Seleção Nacional sofreu um traumatismo no p... http://t.co/egfHvoue|[+futebol] seleção: nani recuperável para a alemanha: camisola 17 da seleção_nacional sofreu um traumatismo no p... <URL>|
209045161102151000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|Euro2012: Médico da seleção portuguesa otimista na recuperação de Nani:  http://t.co/qAOzatxC|euro2012: médico_da_seleção portuguesa otimista na recuperação de nani:  <URL>|
209037207657390000|Teste|player|1840|1|1|>>Positive Interjection:  goal!!!|RT @portugoaldotnet: GOAL!!! NANI!!! Portugal!!!|rt <USER> goal!!! nani!!! portugal!!!|
209043746703151000|Teste|player|1840|0|0|; sentiTokens:; score:0;|[ZeroZero] Nani e Moutinho «não inspiram muitos cuidados»:   Sem alarmes por Nani. O extremo português saiu ante... http://t.co/8udRJfIn|[zerozero] nani e moutinho «não inspiram muitos cuidados»:   sem alarmes por nani. o extremo_português saiu ante... <URL>|
209044378663133000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#FootballersILove Fábio Coentrão, Nani, Van Wolfswinkel and Liédson|#footballersilove fábio_coentrão, nani, van wolfswinkel and liédson|
209034967357984000|Teste|player|1840|1|0|; sentiTokens:amigáveis(1) ; score:1;|#zerozero Portugal 1-3 Turquia: Amigáveis 2012Local: LisboaPortugal:Pepe 89 (p.b.)Nani 57 Turquia:Umut Bulut 35 52  http://t.co/DgeZ3O6d|#zerozero portugal 1-3 turquia: amigáveis 2012local: lisboaportugal:pepe 89 (p.b.)nani 57 turquia:umut bulut 35 52  <URL>|
209035177102557000|Teste|player|1840|1|0|; sentiTokens:otimistas(1) ; score:1;|«Estamos otimistas em relação à recuperação de Nani»  Henrique Jones http://t.co/3VWhw9dx|«estamos otimistas em relação à recuperação de nani»  henrique_jones <URL>|
209042168076189000|Teste|player|1840|-1|0|; sentiTokens:sofreu(-1) ; score:-1;|[DN DESPORTO]: Nani sofreu traumatismo e fica em dúvida para a Alemanha: O extremo português sofreu uma traumati... http://t.co/yyxR4B8t|[dn desporto]: nani sofreu traumatismo e fica em dúvida para a alemanha: o extremo_português sofreu uma traumati... <URL>|
209027530454347000|Teste|player|1840|-1|1|; sentiTokens:melhor(0) mau(-1) ; score:-1;|RT @bancadadeleao: Melhor jogador até ao momento,ou o menos mau, Nani.|rt <USER> melhor jogador até ao momento,ou o menos mau, nani.|
209035824619208000|Teste|player|1840|1|0|; sentiTokens:anulado(1) ; score:1;|@Heisemmberg ahaha me parece q quiere rematar, recuerdas el goal que metio a españa anulado por nani??mi parece q lo intentava!|<USER> ahaha me parece q quiere rematar, recuerdas el goal que metio a españa anulado por nani??mi parece q lo intentava!|
209043433313144000|Teste|player|1840|1|0|; sentiTokens:otimistas(1) ; score:1;|«Estamos otimistas em relação à recuperação de Nani» – Henrique Jones http://t.co/q8ldgjOJ|«estamos otimistas em relação à recuperação de nani» – henrique_jones <URL>|
209043434844061000|Teste|player|1840|1|0|; sentiTokens:otimistas(1) ; score:1;|[aBola] «Estamos otimistas em relação à recuperação de Nani» – Henrique Jones: O médico da Seleção Nacional, Hen... http://t.co/qmpjTASw|[abola] «estamos otimistas em relação à recuperação de nani» – henrique_jones: o médico_da_seleção nacional, hen... <URL>|
209043436320468000|Teste|player|1840|1|0|; sentiTokens:otimistas(1) ; score:1;|@abolapt «Estamos otimistas em relação à recuperação de Nani» – Henrique Jones http://t.co/2UG4iWLG|<USER> «estamos otimistas em relação à recuperação de nani» – henrique_jones <URL>|
209043439143223000|Teste|player|1840|1|0|; sentiTokens:otimistas(1) ; score:1;|[A BOLA]: «Estamos otimistas em relação à recuperação de Nani» – Henrique Jones: O médico da Seleção Nacional, H... http://t.co/3ZwzBbP4|[a bola]: «estamos otimistas em relação à recuperação de nani» – henrique_jones: o médico_da_seleção nacional, h... <URL>|
209043514443579000|Teste|player|1840|1|0|; sentiTokens:otimistas(1) ; score:1;|RT @abolapt: «Estamos otimistas em relação à recuperação de Nani» – Henrique Jones http://t.co/q8ldgjOJ|rt <USER> «estamos otimistas em relação à recuperação de nani» – henrique_jones <URL>|
209050266027311000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#FootballersILove well @javigarcia06 Cristiano Ronaldo, Coentrão, Witsel, Nelson Oliveira, rodrigo, Aimar, Nolito, Nani a lot of them x)|#footballersilove well <USER> cristiano_ronaldo, coentrão, witsel, nelson_oliveira, rodrigo, aimar, nolito, nani a lot of them x)|
209050147181707000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|Futebol 365 Médico da seleção portuguesa otimista na recuperação de Nani: O médico da seleção portuguesa de fute... http://t.co/e3VPWLYy|futebol 365 médico_da_seleção portuguesa otimista na recuperação de nani: o médico_da_seleção portuguesa de fute... <URL>|
209050166110593000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|Médico da seleção portuguesa otimista na recuperação de Nani http://t.co/Z1no30tk|médico da seleção portuguesa otimista na recuperação de nani <URL>|
209050555090345000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#FootballersILove Cristiano Ronaldo, Nani,....|#footballersilove cristiano_ronaldo, nani,....|
209056092087525000|Teste|player|1840|1|1|; sentiTokens:entusiasmar(1) ; score:1;|@mcorais Tirando o Pepe, Ronaldo e Nani que jogam para manter estatuto, o resto está tudo a jogar pró contrato. Não me consigo entusiasmar|<USER> tirando o pepe, ronaldo e nani que jogam para manter estatuto, o resto está tudo a jogar pró contrato. não me consigo entusiasmar|
209063127818575000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|#visao Euro2012: Médico da seleção portuguesa otimista na recuperação de Nani http://t.co/YXnTBJ3T|#visao euro2012: médico_da_seleção portuguesa otimista na recuperação de nani <URL>|
209066619463417000|Teste|player|1840|-1|0|; sentiTokens:game(-1) ; score:-1;|RT @portugoaldotnet: Spoke to Portugal doctor Henrique Jones on Nani injury after game. Not serious. Should be fit for 1st game Audio  ...|rt <USER> spoke to portugal doctor henrique_jones on nani injury after game. not serious. should be fit for 1st game audio  ...|
209076935299575000|Teste|player|1840|0|0|; sentiTokens:acusou(0) ; score:0;|Não me digam que o Nani acusou positivo outra vez.|não me digam que o nani acusou positivo outra vez.|
209055825417875000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|#visao Euro2012: Médico da seleção portuguesa otimista na recuperação de Nani http://t.co/BzPYPnGD|#visao euro2012: médico_da_seleção portuguesa otimista na recuperação de nani <URL>|
209067315751436000|Teste|player|1840|0|0|; sentiTokens:recuperável(1) sofreu(-1) ; score:0;|Seleção: Nani recuperável para a Alemanha - Camisola 17 da Seleção Nacional sofreu um traumatismo no pé direito, mas... http://t.co/jBY9bKl3|seleção: nani recuperável para a alemanha - camisola 17 da seleção_nacional sofreu um traumatismo no pé direito, mas... <URL>|
209067317127168000|Teste|player|1840|0|0|; sentiTokens:golo(1) falhada(-1) grande(0) ; score:0;|Seleção: 12º golo para Nani no 90º jogo de Ronaldo - Número redondo assinalado por grande penalidade falhada pelo ca... http://t.co/4Mw0Po5r|seleção: 12º golo para nani no 90º jogo de ronaldo - número redondo assinalado por grande penalidade falhada pelo ca... <URL>|
209057740411248000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#FootballersILove Cristinao Ronaldo; David Luiz; Javi Garcia; Casillas; Fábio Coentrão; Nani; Ramos; Nolito; Dí Maria; Artur; Aguëro...|#footballersilove cristinao ronaldo; david_luiz; javi_garcia; casillas; fábio_coentrão; nani; ramos; nolito; dí_maria; artur; aguëro...|
209059629525766000|Teste|player|1840|0|0|; sentiTokens:; score:0;|@VArede15 i think 4-3-3 is better for Portugal, CR7 and Nani on the flanks and a striker in the middle|<USER> i think 4-3-3 is better for portugal, cr7 and nani on the flanks and a striker in the middle|
209068640262291000|Teste|player|1840|0|0|; sentiTokens:; score:0;|RT @disneywords: Nani: “I shouldnt have yelled at you.” \ Lilo: “Were sisters. Its our job.” –Lilo and Stitch|rt <USER> nani: “i shouldnt have yelled at you.” \ lilo: “were sisters. its our job.” –lilo and stitch|
209074769503600000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Só espero que o Nani não se lesione...|só espero que o nani não se lesione...|
209253645651423000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Internacional - United dá Nani para ter Marchisio http://t.co/yO44Uc9D|internacional - united dá nani para ter marchisio <URL>|
209242377922162000|Teste|player|1840|-1|-1|; sentiTokens:tristeza(-1) ; score:-1;|E  o Nani ainda se lesionou .. que tristeza|e  o nani ainda se lesionou .. que tristeza|
209197557342146000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#record Chegou a hora de Nani: Ofacto de ter nascido contemporâneo de Cristiano Ronaldo vai, muito provavelmente... http://t.co/3ke6rJSw|#record chegou a hora de nani: ofacto de ter nascido contemporâneo de cristiano_ronaldo vai, muito provavelmente... <URL>|
209201777969602000|Teste|player|1840|-1|0|; sentiTokens:lesão(-1) ; score:-1;|Desporto - Lesão de Nani no jogo frente à Turquia não é preocupante: Nani teve de sair do relvado antes do fim d... http://t.co/emKiVXQ0|desporto - lesão de nani no jogo frente à turquia não é preocupante: nani teve de sair do relvado antes do fim d... <URL>|
209140077392166000|Teste|player|1840|-1|0|; sentiTokens:cedera(-1) ; score:-1;|@Portugal Tak Cemas dengan Cedera Nani http://t.co/ml5aEb8h \ #VivaRonaldo \ #ForcaPortugal \|<USER> tak cemas dengan cedera nani <URL> \ #vivaronaldo \ #forcaportugal \|
209210150580527000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Lesão de Nani no jogo frente à Turquia não é preocupante http://t.co/vyZq0OVw|lesão de nani no jogo frente à turquia não é preocupante <URL>|
209208171523342000|Teste|player|1840|-1|0|; sentiTokens:lesão(-1) ; score:-1;|#rtp Lesão de Nani no jogo frente à Turquia não é preocupante:   Nani teve de sair do relvado antes do fim do jo... http://t.co/Y1BqvEhI|#rtp lesão de nani no jogo frente à turquia não é preocupante:   nani teve de sair do relvado antes do fim do jo... <URL>|
209219799501381000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|RT @SICNoticias: Médico da seleção portuguesa otimista na recuperação de Nani  http://t.co/GtuycHwm|rt <USER> médico_da_seleção portuguesa otimista na recuperação de nani  <URL>|
209206935453573000|Teste|player|1840|1|0|; sentiTokens:otimista(1) ; score:1;|Médico da seleção portuguesa otimista na recuperação de Nani  http://t.co/GtuycHwm|médico da seleção portuguesa otimista na recuperação de nani  <URL>|
209205593309855000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Chegou a hora de Nani http://t.co/HSE57XC5|chegou a hora de nani <URL>|
209257405488443000|Teste|player|1840|-1|0|; sentiTokens:preocupada(-1) lesões(-1) ; score:-2;|RT @itsanalucia: Estou mais preocupada com as lesões do Nani e do Moutinho do que propriamente o resultado de ontem.|rt <USER> estou mais preocupada com as lesões do nani e do moutinho do que propriamente o resultado de ontem.|
209283427004973000|Teste|player|1840|0|0|; sentiTokens:; score:0;|@raggabinto No Real, Benzema ou Higuaín jogam sempre, Ronaldo não é a referência a meio, só aparece. Com Nani e Quaresma estaria sempre lá.|<USER> no real, benzema ou higuaín jogam sempre, ronaldo não é a referência a meio, só aparece. com nani e quaresma estaria sempre lá.|
209211276252028000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Lesão de Nani no jogo frente à Turquia não é preocupante http://t.co/3cTsPnO1|lesão de nani no jogo frente à turquia não é preocupante <URL>|
209236521298051000|Teste|player|1840|1|0|; sentiTokens:anular(1) ; score:1;|#record Joachim Löw: «Anular Ronaldo não é meio caminho andado»: Joachim Löw: Há outros, como Nani. E na defesa... http://t.co/faOxpKpH|#record joachim löw: «anular ronaldo não é meio caminho andado»: joachim löw: há outros, como nani. e na defesa... <URL>|
209246674089025000|Teste|player|1840|-1|0|; sentiTokens:preocupada(-1) lesões(-1) ; score:-2;|Estou mais preocupada com as lesões do Nani e do Moutinho do que propriamente o resultado de ontem.|estou mais preocupada com as lesões do nani e do moutinho do que propriamente o resultado de ontem.|
209245389268848000|Teste|player|1840|0|1|; sentiTokens:; score:0;|@CATasbb o nani marcou *-* #PortugalAlsoExists|<USER> o nani marcou *-* #portugalalsoexists|
209263455159582000|Teste|player|1840|-1|0|; sentiTokens:preocupada(-1) lesões(-1) derrota(1) ; score:-1;|@FCNeymeuamor Mesmo! Tem que ser, mas estou mais preocupada com as lesões do Nani e do Moutinho do que a derrota de ontem :/|<USER> mesmo! tem que ser, mas estou mais preocupada com as lesões do nani e do moutinho do que a derrota de ontem :/|
209200037257936000|Teste|player|1840|0|0|; sentiTokens:; score:0;|Lesão de Nani no jogo frente à Turquia não é preocupante:   Nani teve de sair do relvado antes do fim do jogo fr... http://t.co/hGy8IIAP|lesão de nani no jogo frente à turquia não é preocupante:   nani teve de sair do relvado antes do fim do jogo fr... <URL>|
209284504022564000|Teste|player|1840|1|0|; sentiTokens:melhor(0) verdade(1) a vontade(1) ; score:2;|@nuno_mad e verdade que tanto o nani com o Quaresma nao se sentem tanto a vontade no meio - mas temos que fazer o melhor com o que temos|<USER> e verdade que tanto o nani com o quaresma nao se sentem tanto a_vontade no meio - mas temos que fazer o melhor com o que temos|
209283953658560000|Teste|player|1840|1|1|; sentiTokens:bons(1) sao(1) ; score:2;|@nuno_mad Quaresma e Nani como dupla (especialmente sem um 10). Robben, Ribery e Pedro sao bons jogadores mas não têm parceiros tao bons|<USER> quaresma e nani como dupla (especialmente sem um 10). robben, ribery e pedro sao bons jogadores mas não têm parceiros tao bons|
209260099267592000|Teste|player|1840|0|0|; sentiTokens:; score:0;|#record United dá Nani para ter Marchisio: O processo de renovação do internacional português com o clube inglês... http://t.co/FwF9t2vA|#record united dá nani para ter marchisio: o processo de renovação do internacional_português com o clube inglês... <URL>|
209260426016456000|Teste|player|1840|0|0|; sentiTokens:; score:0;|United dá Nani para ter Marchisio http://t.co/7KoTTUad|united dá nani para ter marchisio <URL>|
209282804566069000|Teste|player|1840|0|0|; sentiTokens:; score:0;|@hernameissummer NANI? D:|<USER> nani? d:|
