-1|Sócrates: Mentir, propaganda, mentir, propaganda com a ajuda dos jornalistas-amigos
-1|Sócrates: no fundo o FMI deu as mesmas propostas que o PEC 4... pois so que o PEC 4 não dava 74 mil milhoes de euros...palhaço
-1|"Sofre de ir-ao-potite"" aguda @PACabral: 'Antes de eu mandar na RTP' -Passos Coelho anunciou ontem o seu programa para a comunicacao social"""
-1|Subscrevo essa previsão. RT @vidademigalhas: Previsão: O Pedro Passos Coelho vai continuar a viver em Massamá.
0|Subsistemas de saúde: Creio que foi em 2007 que o governo de Sócrates, alegando a necessidade de reduzir custos ... http://bit.ly/lGkPX8
1|Tal como diz Passos Coelho, as grandes questões prendem-se com a falta de honestidade e de competência do actual desGoverno.
-1|"Tenho 2 amigos FB q gostam"" de Paulo Portas, #medo"""
1|Tive que mudar para a RTPN para continuar a ouvir Portas sobre o assunto mais importante da década para o nosso país. #mediafail
-1|Tivemos uma avaliação externa à qualidade de governação de José Sócrates. Eles acabam de confirmar que o Governo não prestou.
-1|Torturar gordos com bolo de chocolate???? Fdx eu a pensar que se tinha batido no fundo na tv com as entrevistas de Sócrates!!
-1|Troika contraria declarações de Sócrates:  http://bit.ly/jmCJc0
-1|TROIKA diz que as medidas poderiam ser mais suaves se governo tem chamado o FMI mais cedo, aogra digam, E NINGUEM VAI PRESO? #Socrates
-1|Troika vs Sócrates ahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahhahahahahahahahaahahahahahahahahahahahahahahahahahahaha
0|Tudo farei para que esta seja a última vez que Portugal pede ajuda nas actuais condições - Paulo Portas
-1|Uiiiii... já estou mesmo a ver.... para quem é este dinheiro??? É para o Sócrates?? 10%
0|Ultimas -  Passos Coelho hoje na City de Londres - Económico: A Bola Passos Coelho hoje na… http://goo.gl/fb/OOimd
0|Um Cruzeiro Com Sócrates http://flpbd.it/wqdB
-1|"uma pessoa até fica cansada só de ouvir as coisas que o paulo portas conseguiu"". curiosamente, são todas as que o distanciam do psd"""
-1|Uma tristeza os comentários dos afiançados do Socrates sobre PPC, lamentável mesmo, enfim...
0|Vai demitir o Sócrates RT @JMF1957 RT @TSFRadio: Cavaco faz sexta-feira comunicação ao país:
-1|Vale e Azevedo, talvez?  RT @RuiCostaPinto: RT @Peliteiro: Nunca vi ninguém tão descaradamente vigarista como o Sócrates.
0|"Vamos lá ouvir o homem @arqmarcio: Passos Coelho em directo na rtp1"""""
0|Vão investir no partido? RT @ppdpsd Passos Coelho reúne com investidores estrangeiros em Londres http://ow.ly/1cvtcl
-1|venho o porshe amarelo! :)))“@omalestafeito: depois desta entrevista, cheira-me que o Passos Coelho é a próxima cara do Licor Beirão”
1|Ver PPC na TV e depois ver o outro boneco comandado pelo Luis  é o branco e o preto na honestidade politica. Parabens Pedro Passos Coelho.
0|Via Facebook:: FONTE Filed under: eleições legislativas 2011, política nacional Tagged: dívida, ps, sócrates    ... http://bit.ly/lWzW5D
-1|Viva o Socrates. Obrigado Socrates. Publico:Pedir ajuda mais cedo poderia ter suavizado algumas medidas http://publico.pt/1492818
-1|Vou pedir um destes ao #FMI... Pelo menos vou tentar, se o Sócrates conseguiu endromina-los talvez eu tb consiga! http://yfrog.com/hsdhcuej
1|XD RT @pedromamede: Passos Coelho entrou bem no #5meianoite ... #rtp2
-1|Xiii... combinações secretas, comissões clandestinas, backstabbings... Passos Coelho escrever o argumento do Bourne Troika.
